HP_ID,info
HP:0100583,ectopic iris tissue due to corneal perforation
HP:0030722,ectopic liver nodule
HP:0030722,ectopic liver tissue
HP:0031086,ectopic ovary positioning
HP:0100241,ectopic respiratory epithelium presenting as a superficial lesion in the skin usually localised unilateral in the skin of the forearm and associated with ipsilateral hand malformations.
HP:0008648,ectopic urethra this term indicates that the urethra has developed in the wrong place which is another way to describe an anteriorly displaced urethral meatus
HP:0000964,"eczema is a form of dermatitis. the term eczema is broadly applied to a range of persistent skin conditions and can be related to a number of underlying conditions. manifestations of eczema can include dryness and recurring skin rashes with redness, skin edema, itching and dryness, crusting, flaking, blistering, cracking, oozing, or bleeding."
HP:0031527,edema/fluid accumulating within the retinal layers.
HP:0025533,edematous and fibrotic peau d'orange
HP:0011841,ekg finding of ventricular flutter
HP:0006677,ekg prolonged qrs
HP:0031601,ekg showing p pulmonale pattern
HP:0005798,elbow joint with posterior radial head dislocation
HP:0025259,elbow stiffness upon initial movement
HP:0030449,elective therapeutic abortion
HP:0004746,electrondense glomerular membrane deposits
HP:0001927,elevated acanthocytes count
HP:0034611,elevated circulating arabitol concentration
HP:0034595,elevated circulating n-carbamyl-beta-alanine concentration
HP:0034026,elevated circulating sacchoropine concentration
HP:0003259,elevated creatinine clearance
HP:0003131,elevated cystine measured in urine
HP:0008288,elevated glycine nonketotic
HP:0005507,elevated hemoglobin barts levels
HP:0002910,elevated hepatic transaminase
HP:0001953,elevated ketone bodies in blood
HP:0003231,elevated levels of tyrosine this phrase is used in medical literature to describe the biochemical imbalance observed in hypertyrosinemia
HP:0032272,elevated n-acetylaspartic acid in urine. this feature can be measured using gas chromatography-mass spectrometry.
HP:0001950,elevated ph with decreased pco2
HP:0001894,elevated platelet levels
HP:0000870,elevated prolactin hormone
HP:0003072,elevated serum calcium
HP:0012250,elevated st segment depression
HP:0012251,elevated st segment elevation
HP:0100015,elevated third crus
HP:0031028,elevated triglyceride-induced lactescent serum
HP:0003231,elevated tyrosine levels this phrase is often used in clinical settings to describe the biochemical abnormality found in individuals with hypertyrosinemia
HP:0003131,elevated urinary cystine
HP:0003131,elevated urinary cystine concentration
HP:0025081,elicited darier's sign
HP:0011728,elicited elbow clonus
HP:0002626,"elongated and tortuous mesenteric veins, which comprise the imv and the smv."
HP:0004523,elongated eyebrow hairs
HP:0100718,emergency hysterectomy for uterine rupture
HP:0002524,emotional cataplexy
HP:0100753,emotional responsiveness and perception dysfunction
HP:0002895,encapsulated papillary thyroid carcinoma
HP:0002930,end-organ resistance to thyroid hormone
HP:0030080,endemic burkitt lymphoma
HP:0006689,endocardial bacterial endocarditis
HP:0006685,endocardial fibrosis of heart valves
HP:0000804,endogenous xanthine stones
HP:5200321,"engaging in riskier sexual practices, experiencing a significant increase in frequency, having multiple sexual partners, or spending excessive time on sexual activities can become disproportionate to other aspects of a person's life."
HP:0012237,enhanced urocanic aciduria
HP:0007274,enhanced vulnerability to recurrent bacterial meningitis
HP:0002389,enlarged cavum septum pellucidum
HP:0002700,enlarged foramen magnum size
HP:0001640,enlarged heart shadow
HP:0001433,enlarged liver and spleen condition
HP:0000771,enlarged male breast tissue
HP:0012520,enlarged perivascular spaces
HP:0008675,enlarged polycystic ovaries detected
HP:0007734,enlarged tear gland tissue
HP:0010516,enlarged thymus gland
HP:0006277,enlargement of the pancreas due to cell multiplication
HP:0002716,enlargment of a lymph node.
HP:0033686,"enlargment of mitochondria. mitochondrial hypertrophy is not discernible by light microscopy. by electron microscopy , hypertrophic mitochondria have normal cristae and normal matrix density. in contrast, swollen mitochondria display swollen cristae and irregular matrix densities in em."
HP:0005465,enlargment of the facial bones
HP:0030812,enlargment of tonsils
HP:0100686,enthesitis flare-up
HP:0001285,entire spastic tetraparesis
HP:0003341,epidermal junctional split in lamina lucida
HP:0025272,epidermal melasma
HP:0100796,epididymo-orchitis
HP:0100532,episcleral inflammation
HP:0005964,episodes of reduced body termperature.
HP:0002268,episodic dystonia attacks
HP:0007200,episodic hypersomnia disorder
HP:0007200,episodic hypersomnia syndrome
HP:0011110,episodic tonsillitis
HP:0000039,epispadias condition
HP:0025318,epithelial ovarian carcinoma
HP:0100681,esophageal duplication of muscular layers
HP:0002036,esophageal hiatus hernia
HP:0012859,esophageal leukoplakia patch
HP:0031088,estrogen deficiency induced vaginal dryness
HP:0012461,evidence of bacteriuria
HP:0012819,evidence of myocarditis
HP:0100617,evidence of testicular seminoma on imaging
HP:0025532,exaggerated cutaneous response
HP:0000426,exaggerated nasal root projection
HP:0011094,exaggerated scissors bite
HP:0000040,exceedingly long penis
HP:0011417,exceedingly long umbilical cord
HP:0006641,exceedingly prominent floating ribs
HP:0001561,excess amniotic fluid
HP:0002159,excess heparan sulfate excretion in urine
HP:0002149,excess uric acid in the bloodstream
HP:0000771,excessive breast tissue in males
HP:0003072,excessive calcium in blood
HP:0030789,excessive cerumen production
HP:0005542,excessive clotting time
HP:0002831,excessive coccygeal length
HP:0003131,excessive cystine excretion in urine
HP:0001520,excessive fetal size
HP:0033794,"excessive growth of hands and feet . typical manifestations include shoe size increase, foot enlargment, glove tightness, and hand enlargement."
HP:0002816,excessive knee hyperextension
HP:0012311,excessive monocytosis in blood
HP:0002487,excessive muscle spasms
HP:5200329,excessive or problematic drug seeking and continued use despite harmful consequences.
HP:0002153,excessive potassium in the blood
HP:0000884,excessive sternal projection
HP:0003031,excessive ulnar bowing
HP:0002149,excessive uric acid buildup in blood
HP:0003988,excessively long ulna
HP:0011930,excessively stretchable chest skin
HP:0006337,expedited adult teeth emergence
HP:0004943,expedited arterial hardening
HP:0005184,extended qtc interval
HP:0031091,extensive toe dactylitis
HP:0100272,external auditory canal proximate branchial sinus
HP:0100272,external branchial sinus tract
HP:0011067,extra tooth in maxilla
HP:0033547,"extracellular mesangial aggregates composed of non-branching fibrils, focally parralel over 30 nm in diameter. the term immunotactoid refers to highly organized immune depositions appearing as rod-like microtubular structures in ultrastructural examination."
HP:0002390,extradural spinal arteriovenous malformation
HP:0030153,extrahepatic cholangiocarcinoma
HP:0012328,extraosseous cementoma
HP:0030424,extratesticular epididymal cyst
HP:0011094,extreme deep bite
HP:0011516,extreme light sensitivity
HP:0012744,extreme shortening of the lower limbs due to femoral aplasia
HP:0001141,extreme visual acuity reduction
HP:0006516,extrinsic allergic alveolitis
HP:0100272,facial nerve close-approaching branchial sinus
HP:0003225,factor v deficiency in coagulation
HP:0008169,factor vii deficiency leading to impaired blood clotting
HP:0001929,factor xi deficiency in coagulation cascade
HP:0040234,factor xiii subunit b deficiency syndrome
HP:0100029,failed thyroid descent: lingual thyroid
HP:5200035,failure of a child to integrate with peers in imaginative play.
HP:0003762,failure of mullerian duct fusion leading to double uterus
HP:0002023,failure of the anus to form
HP:0002878,failure of the respiratory system to maintain homeostasis
HP:0002286,fair hair shade
HP:0003003,familial colon cancer
HP:0006516,farmers lung
HP:0003162,fasting hypoglycemia condition
HP:0003162,fasting hypoglycemia episode
HP:0100003,fatal peritoneal mesothelioma
HP:0011985,fecal acholia
HP:0011469,feeding-related nasal regurgitation
HP:0100822,female genital prolapse
HP:0010458,female pseudohermaphroditism diagnosis
HP:0008826,femoral head subluxation
HP:0031069,"femoral torsion, also known as femoral rotation or femoral version, refers to the twist between the proximal and distal parts of the femur on the transverse plane. femoral anteversion averages between 30-40 degress at birth, and between 8-14 degrees in adults. this term applies if the amount of femoral torsion deviates from this range."
HP:0010878,fetal cystic hygroma with septations
HP:0025116,fetal distress syndrome
HP:0008750,fetal laryngeal atresia
HP:0012498,fetal nuchal cord entanglement
HP:0030713,fetal vein of galen malformation
HP:0004809,fetal/neonatal alloimmune thrombocytopenia
HP:0003610,fibroblast metachromasia reaction
HP:0003610,fibroblast metachromasia with toluidine blue
HP:0045029,fibrosing eosinophilic fasciitis
HP:0025261,finger stiffness upon waking
HP:0000011,flaccid or spastic neurogenic bladder
HP:0000437,flat nasal tip appearance
HP:0003996,flattened radial head articulation
HP:0003996,flattened radial head contour
HP:0003996,flattened radial head surface
HP:0100754,flight of ideas
HP:0030832,floating vitreous strands
HP:0012328,flowering cementoma
HP:0030497,"fluffy white patch on the macula, representing localized areas of dense white swelling of the retinal nerve fibre layer. they often have a zigzag internal structure, a feathered edge but an otherwise well-delineated form and an approximately 1 mm dimension; they project slightly into the vitreous and sometimes deflect retinal vessels."
HP:0031606,"fluffy white patch on the retina, representing localized areas of dense white swelling of the retinal nerve fibre layer. they often have a zigzag internal structure, a feathered edge but an otherwise well-delineated form and an approximately 1 mm dimension; they project slightly into the vitreous and sometimes deflect retinal vessels."
HP:0012618,fluid-filled urachal cyst
HP:0025320,fluorescein leakage on retinal imaging
HP:0001041,flushed cheeks
HP:0031504,foamy urine appearance
HP:0032736,"focal emotional seizure with anger is characterized by the presence of anger, as an expressed or observed emotion, at the outset of the seizure. it may be accompanied by aggressive behaviour."
HP:0001741,foreskin pathology
HP:0000193,forked uvula tip
HP:0010697,forward-directed pyramidal cataract originating from the anterior pole
HP:0030147,four hertz truncal titubation
HP:0030392,fourth ventricle choroid plexus carcinoma
